Date,hour,temp,feelslike,dew,humidity,cloudcover,visibility,count,WorkDay,Holiday,conditions,icon
2022-02-05 13:00:00,13,10.1,10.1,3.3,62.72,50.0,14.3,2866,False,False,Partially cloudy,partly-cloudy-day
2022-02-05 14:00:00,14,10.6,10.6,3.8,62.83,80.7,17.8,2399,False,False,Partially cloudy,partly-cloudy-day
2022-02-05 15:00:00,15,10.3,10.3,3.8,64.09,90.0,20.9,2441,False,False,Partially cloudy,partly-cloudy-day
2022-02-05 16:00:00,16,10.1,10.1,4.1,66.33,68.6,22.4,2399,False,False,Partially cloudy,partly-cloudy-day
2022-02-05 17:00:00,17,10.1,10.1,4.6,68.24,80.7,15.0,1838,False,False,Partially cloudy,partly-cloudy-night
2022-02-05 18:00:00,18,9.8,9.8,4.7,70.11,80.6,16.2,1557,False,False,Partially cloudy,partly-cloudy-night
2022-02-05 19:00:00,19,9.8,9.8,5.3,73.58,77.6,15.3,1378,False,False,Partially cloudy,partly-cloudy-night
2022-02-05 20:00:00,20,10.0,10.0,5.6,74.13,89.9,14.0,1091,False,False,Partially cloudy,partly-cloudy-night
2022-02-05 21:00:00,21,10.0,10.0,5.6,74.14,90.0,14.3,797,False,False,Partially cloudy,partly-cloudy-night
2022-02-05 22:00:00,22,10.3,10.3,5.6,72.67,89.9,16.2,635,False,False,Partially cloudy,partly-cloudy-night
2022-02-05 23:00:00,23,10.0,10.0,6.3,77.82,93.0,17.8,667,False,False,Overcast,cloudy
2022-02-06 00:00:00,0,10.1,10.1,6.1,76.24,86.9,19.3,514,False,False,Partially cloudy,partly-cloudy-night
2022-02-06 01:00:00,1,10.3,10.3,6.2,75.25,89.9,18.9,333,False,False,Partially cloudy,partly-cloudy-night
2022-02-06 02:00:00,2,9.6,6.1,7.0,83.86,89.9,11.2,251,False,False,"Rain, Partially cloudy",rain
2022-02-06 03:00:00,3,9.5,9.5,7.0,84.42,90.0,16.2,218,False,False,Partially cloudy,partly-cloudy-night
2022-02-06 04:00:00,4,9.6,6.0,7.1,84.44,93.0,16.2,142,False,False,Overcast,cloudy
2022-02-06 05:00:00,5,9.6,9.6,7.5,86.78,90.0,17.8,78,False,False,Partially cloudy,partly-cloudy-night
2022-02-06 06:00:00,6,9.8,6.1,7.5,85.63,90.0,16.6,99,False,False,Partially cloudy,partly-cloudy-night
2022-02-06 07:00:00,7,9.8,9.8,7.8,87.39,80.7,13.8,147,False,False,"Rain, Partially cloudy",rain
2022-02-06 08:00:00,8,9.8,9.8,8.1,89.18,93.0,9.3,205,False,False,"Rain, Overcast",rain
2022-02-06 09:00:00,9,9.8,9.8,8.3,90.35,80.7,20.9,609,False,False,"Rain, Partially cloudy",rain
2022-02-06 10:00:00,10,10.0,10.0,6.0,76.2,77.6,22.4,1121,False,False,"Rain, Partially cloudy",rain
2022-02-06 11:00:00,11,10.0,10.0,4.2,66.79,59.5,20.9,1553,False,False,Partially cloudy,partly-cloudy-day
2022-02-06 12:00:00,12,10.3,10.3,4.5,67.31,65.2,22.4,1932,False,False,"Rain, Partially cloudy",rain
2022-02-06 13:00:00,13,11.0,11.0,4.1,62.48,77.6,22.4,1980,False,False,Partially cloudy,partly-cloudy-day
2022-02-06 14:00:00,14,11.3,11.3,4.1,61.24,71.7,13.1,2023,False,False,Partially cloudy,partly-cloudy-day
2022-02-06 15:00:00,15,12.1,12.1,4.1,58.13,37.9,22.4,2010,False,False,Partially cloudy,partly-cloudy-day
2022-02-06 16:00:00,16,10.6,10.6,4.2,64.2,65.3,22.4,1835,False,False,Partially cloudy,partly-cloudy-day
2022-02-06 17:00:00,17,9.8,9.8,3.9,66.31,33.1,22.4,1684,False,False,Partially cloudy,partly-cloudy-night
2022-02-06 18:00:00,18,9.3,9.3,4.1,69.95,77.8,22.4,1235,False,False,Partially cloudy,partly-cloudy-night
2022-02-06 19:00:00,19,8.8,8.8,2.2,62.9,64.8,22.4,926,False,False,Partially cloudy,partly-cloudy-night
2022-02-06 20:00:00,20,7.8,7.8,1.3,63.51,0.0,22.4,646,False,False,Clear,clear-night
2022-02-06 21:00:00,21,7.5,3.8,0.3,60.32,3.1,22.4,500,False,False,Clear,clear-night
2022-02-06 22:00:00,22,7.3,7.3,-0.1,59.01,50.0,22.4,419,False,False,Partially cloudy,partly-cloudy-night
2022-02-06 23:00:00,23,7.0,7.0,-0.5,58.94,0.0,20.9,276,False,False,Clear,clear-night
2022-02-07 00:00:00,0,5.6,5.6,-0.1,66.31,50.2,20.9,165,True,False,Partially cloudy,partly-cloudy-night
2022-02-07 01:00:00,1,5.6,5.6,0.3,68.74,16.7,16.2,76,True,False,Clear,clear-night
2022-02-07 02:00:00,2,5.8,5.8,0.3,67.82,0.0,17.8,34,True,False,Clear,clear-night
2022-02-07 03:00:00,3,4.6,4.6,0.4,73.69,80.7,15.9,36,True,False,Partially cloudy,partly-cloudy-night
2022-02-07 04:00:00,4,4.5,1.2,0.6,75.84,16.7,16.2,62,True,False,Clear,clear-night
2022-02-07 05:00:00,5,3.3,3.3,0.3,80.73,0.0,16.2,155,True,False,Clear,clear-night
2022-02-07 06:00:00,6,3.3,1.3,0.6,82.49,27.9,16.2,635,True,False,Partially cloudy,partly-cloudy-night
2022-02-07 07:00:00,7,2.3,2.3,0.3,86.61,16.7,15.3,1727,True,False,Clear,clear-night
2022-02-07 08:00:00,8,2.6,2.6,0.3,84.83,0.0,14.3,3098,True,False,Clear,clear-day
2022-02-07 09:00:00,9,4.3,4.3,1.3,80.88,0.0,12.8,1680,True,False,Clear,clear-day
2022-02-07 10:00:00,10,5.8,5.8,1.7,74.44,0.0,15.6,1048,True,False,Clear,clear-day
2022-02-07 11:00:00,11,7.6,7.6,2.6,70.63,0.0,12.5,1065,True,False,Clear,clear-day
2022-02-07 12:00:00,12,9.3,9.3,3.1,65.21,16.7,16.2,1338,True,False,Clear,clear-day
2022-02-07 13:00:00,13,9.6,9.6,1.4,56.24,53.3,14.7,1407,True,False,Partially cloudy,partly-cloudy-day
2022-02-07 14:00:00,14,10.5,10.5,1.7,54.13,62.6,17.8,1279,True,False,Partially cloudy,partly-cloudy-day
2022-02-07 15:00:00,15,9.5,9.5,2.9,63.04,93.0,17.8,1389,True,False,Overcast,cloudy
2022-02-07 16:00:00,16,9.3,6.8,4.2,70.0,96.9,19.3,1786,True,False,Overcast,cloudy
2022-02-07 17:00:00,17,9.6,9.6,4.9,72.05,100.0,15.9,2777,True,False,Overcast,cloudy
2022-02-07 18:00:00,18,9.6,9.6,6.2,78.85,100.0,16.2,2969,True,False,Overcast,cloudy
2022-02-07 19:00:00,19,9.8,9.8,7.1,83.32,96.9,8.8,2114,True,False,Overcast,cloudy
2022-02-07 20:00:00,20,9.8,9.8,7.9,87.39,100.0,7.5,1327,True,False,Overcast,cloudy
2022-02-07 21:00:00,21,10.1,10.1,8.7,90.43,93.0,7.6,848,True,False,Overcast,cloudy
2022-02-07 22:00:00,22,10.6,10.6,8.5,86.85,93.0,10.0,640,True,False,Overcast,cloudy
2022-02-07 23:00:00,23,11.1,11.1,7.3,77.45,93.0,22.4,350,True,False,Overcast,cloudy
2022-02-08 00:00:00,0,10.8,10.8,7.1,77.93,93.0,22.4,191,True,False,Overcast,cloudy
2022-02-08 01:00:00,1,10.6,10.6,6.8,77.36,96.9,22.4,107,True,False,Overcast,cloudy
2022-02-08 02:00:00,2,10.8,10.8,6.5,74.79,100.0,22.4,56,True,False,Overcast,cloudy
2022-02-08 03:00:00,3,10.8,10.8,6.6,75.31,100.0,22.4,46,True,False,Overcast,cloudy
2022-02-08 04:00:00,4,10.8,10.8,6.8,76.34,100.0,22.4,56,True,False,Overcast,cloudy
2022-02-08 05:00:00,5,10.6,10.6,6.3,74.75,100.0,22.4,174,True,False,Overcast,cloudy
2022-02-08 06:00:00,6,10.6,10.6,6.3,74.75,100.0,20.9,792,True,False,Overcast,cloudy
2022-02-08 07:00:00,7,10.3,10.3,5.6,72.64,100.0,22.4,2144,True,False,Overcast,cloudy
2022-02-08 08:00:00,8,10.6,10.6,5.8,72.2,96.2,22.4,3840,True,False,Overcast,cloudy
2022-02-08 09:00:00,9,11.1,11.1,6.1,71.32,96.2,22.4,2043,True,False,Overcast,cloudy
2022-02-08 10:00:00,10,11.8,11.8,6.1,68.1,96.2,22.4,1179,True,False,Overcast,cloudy
2022-02-08 11:00:00,11,12.1,12.1,6.5,68.62,96.2,22.4,1136,True,False,Overcast,cloudy
2022-02-08 12:00:00,12,12.0,12.0,6.5,69.07,96.2,20.9,1365,True,False,Overcast,cloudy
2022-02-08 13:00:00,13,12.3,12.3,6.6,68.21,96.2,22.4,1409,True,False,Overcast,cloudy
2022-02-08 14:00:00,14,12.6,12.6,6.6,66.87,100.0,22.4,1266,True,False,Overcast,cloudy
2022-02-08 15:00:00,15,12.1,12.1,6.3,67.69,100.0,22.4,1471,True,False,Overcast,cloudy
2022-02-08 16:00:00,16,12.0,12.0,6.3,68.13,96.2,22.4,2012,True,False,Overcast,cloudy
2022-02-08 17:00:00,17,11.8,11.8,6.5,69.98,96.2,22.4,3276,True,False,Overcast,cloudy
2022-02-08 18:00:00,18,11.3,11.3,6.3,71.34,96.2,22.4,3334,True,False,Overcast,cloudy
2022-02-08 19:00:00,19,11.6,11.6,5.9,67.63,96.2,22.4,2360,True,False,Overcast,cloudy
2022-02-08 20:00:00,20,11.1,11.1,6.5,73.33,96.2,22.4,1411,True,False,Overcast,cloudy
2022-02-08 21:00:00,21,10.8,10.8,6.6,75.32,96.9,22.4,1071,True,False,Overcast,cloudy
2022-02-08 22:00:00,22,10.3,10.3,7.0,80.02,96.9,22.4,851,True,False,Overcast,cloudy
2022-02-08 23:00:00,23,10.1,10.1,7.1,81.66,96.9,11.6,382,True,False,Overcast,cloudy
2022-02-09 00:00:00,0,10.0,10.0,7.1,82.2,93.0,17.8,257,True,False,Overcast,cloudy
2022-02-09 01:00:00,1,10.0,10.0,7.1,82.2,96.9,17.8,147,True,False,Overcast,cloudy
2022-02-09 02:00:00,2,10.0,10.0,7.1,82.21,83.7,14.7,95,True,False,Partially cloudy,partly-cloudy-night
2022-02-09 03:00:00,3,9.8,9.8,7.1,83.32,93.0,22.4,60,True,False,Overcast,cloudy
2022-02-09 04:00:00,4,9.6,9.6,7.0,83.87,89.9,20.9,66,True,False,Partially cloudy,partly-cloudy-night
2022-02-09 05:00:00,5,9.8,9.8,7.1,83.31,93.0,19.3,159,True,False,Overcast,cloudy
2022-02-09 06:00:00,6,9.1,9.1,6.8,85.56,44.1,11.2,798,True,False,Partially cloudy,partly-cloudy-night
2022-02-09 07:00:00,7,8.3,8.3,6.8,90.29,45.5,19.3,2150,True,False,Partially cloudy,partly-cloudy-night
2022-02-09 08:00:00,8,8.6,8.6,6.8,88.49,53.1,22.4,3936,True,False,Partially cloudy,partly-cloudy-day
2022-02-09 09:00:00,9,9.3,9.3,6.8,84.39,71.5,22.4,2137,True,False,Partially cloudy,partly-cloudy-day
2022-02-09 10:00:00,10,10.0,10.0,7.0,81.63,90.0,22.4,1306,True,False,Partially cloudy,partly-cloudy-day
2022-02-09 11:00:00,11,11.1,11.1,7.3,77.44,68.2,19.3,1281,True,False,Partially cloudy,partly-cloudy-day
2022-02-09 12:00:00,12,11.8,11.8,7.1,72.94,74.5,22.4,1542,True,False,Partially cloudy,partly-cloudy-day
2022-02-09 13:00:00,13,13.1,13.1,7.8,70.24,74.6,19.3,1453,True,False,Partially cloudy,partly-cloudy-day
2022-02-09 14:00:00,14,13.6,13.6,7.3,65.74,80.6,20.9,1404,True,False,Partially cloudy,partly-cloudy-day
2022-02-09 15:00:00,15,12.6,12.6,7.0,68.75,93.0,22.4,1578,True,False,Overcast,cloudy
2022-02-09 16:00:00,16,12.3,12.3,7.3,71.56,93.0,22.4,1889,True,False,Overcast,cloudy
2022-02-09 17:00:00,17,11.6,11.6,7.6,76.48,96.2,22.4,3188,True,False,Overcast,cloudy
2022-02-09 18:00:00,18,11.1,11.1,7.8,80.14,90.0,20.9,3398,True,False,Partially cloudy,partly-cloudy-night
2022-02-09 19:00:00,19,10.3,10.3,8.0,85.68,86.9,22.4,2231,True,False,Partially cloudy,partly-cloudy-night
2022-02-09 20:00:00,20,10.8,10.8,8.1,83.46,93.0,17.8,1388,True,False,Overcast,cloudy
2022-02-09 21:00:00,21,10.6,10.6,8.3,85.73,89.9,9.3,724,True,False,Partially cloudy,partly-cloudy-night
2022-02-09 22:00:00,22,9.3,9.3,8.1,92.24,93.8,5.1,670,True,False,"Rain, Overcast",rain
2022-02-09 23:00:00,23,9.1,8.7,7.8,91.63,90.0,5.5,349,True,False,"Rain, Partially cloudy",rain
2022-02-10 00:00:00,0,8.8,8.8,8.1,95.37,96.2,7.5,166,True,False,"Rain, Overcast",rain
2022-02-10 01:00:00,1,8.3,8.3,6.8,90.29,96.2,7.8,58,True,False,"Rain, Overcast",rain
2022-02-10 02:00:00,2,8.1,8.1,6.6,90.26,96.2,7.5,42,True,False,Overcast,cloudy
2022-02-10 03:00:00,3,7.8,7.8,4.2,77.53,90.0,14.7,40,True,False,Partially cloudy,partly-cloudy-night
2022-02-10 04:00:00,4,7.1,7.1,3.4,76.89,62.6,22.4,54,True,False,Partially cloudy,partly-cloudy-night
2022-02-10 05:00:00,5,6.6,6.6,3.7,81.25,66.4,22.4,152,True,False,Partially cloudy,partly-cloudy-night
2022-02-10 06:00:00,6,6.3,6.3,3.8,84.1,69.5,22.4,780,True,False,Partially cloudy,partly-cloudy-night
2022-02-10 07:00:00,7,6.5,6.5,3.8,82.96,50.4,22.4,2143,True,False,Partially cloudy,partly-cloudy-night
2022-02-10 08:00:00,8,6.3,6.3,3.6,82.9,50.4,19.3,4211,True,False,Partially cloudy,partly-cloudy-day
2022-02-10 09:00:00,9,6.6,6.6,3.6,81.21,69.5,19.3,2130,True,False,Partially cloudy,partly-cloudy-day
2022-02-10 10:00:00,10,7.0,7.0,2.9,74.7,50.4,19.3,1253,True,False,Partially cloudy,partly-cloudy-day
2022-02-10 11:00:00,11,7.1,7.1,2.3,71.56,50.4,20.9,1079,True,False,Partially cloudy,partly-cloudy-day
2022-02-10 12:00:00,12,8.1,8.1,0.9,60.08,65.7,20.9,1366,True,False,Partially cloudy,partly-cloudy-day
2022-02-10 13:00:00,13,7.8,7.8,0.2,58.3,65.7,19.3,1420,True,False,Partially cloudy,partly-cloudy-day
2022-02-10 14:00:00,14,8.1,8.1,1.1,61.35,62.6,22.4,1350,True,False,Partially cloudy,partly-cloudy-day
2022-02-10 15:00:00,15,8.0,8.0,0.2,57.49,59.3,22.4,1498,True,False,Partially cloudy,partly-cloudy-day
2022-02-10 16:00:00,16,7.8,7.8,-0.1,57.03,49.8,19.3,1957,True,False,Partially cloudy,partly-cloudy-day
2022-02-10 17:00:00,17,7.1,7.1,-0.2,59.79,59.3,20.9,3130,True,False,Partially cloudy,partly-cloudy-day
2022-02-10 18:00:00,18,7.0,7.0,-0.2,60.2,5.0,20.9,3263,True,False,Clear,clear-night
2022-02-10 19:00:00,19,6.0,6.0,-0.5,63.08,30.3,22.4,2203,True,False,Partially cloudy,partly-cloudy-night
2022-02-10 20:00:00,20,5.5,5.5,-1.4,60.74,5.0,22.4,1423,True,False,Clear,clear-night
2022-02-10 21:00:00,21,4.8,4.8,-1.1,65.19,0.0,22.4,1092,True,False,Clear,clear-night
2022-02-10 22:00:00,22,4.3,4.3,-0.7,69.99,0.0,22.4,934,True,False,Clear,clear-night
2022-02-10 23:00:00,23,4.1,1.4,-0.7,70.99,0.0,22.4,594,True,False,Clear,clear-night
2022-02-11 00:00:00,0,3.8,3.8,-0.4,74.1,0.0,22.4,359,True,False,Clear,clear-night
2022-02-11 01:00:00,1,3.6,3.6,-0.2,76.26,0.0,19.3,197,True,False,Clear,clear-night
2022-02-11 02:00:00,2,3.0,0.2,-0.2,79.54,0.0,19.3,128,True,False,Clear,clear-night
2022-02-11 03:00:00,3,2.8,2.8,-0.2,80.67,0.0,19.3,87,True,False,Clear,clear-night
2022-02-11 04:00:00,4,1.8,1.8,-0.4,85.38,0.0,19.3,74,True,False,Clear,clear-night
2022-02-11 05:00:00,5,1.3,1.3,-0.5,87.82,0.0,19.3,162,True,False,Clear,clear-night
2022-02-11 06:00:00,6,1.6,-0.9,0.1,89.77,0.0,20.9,615,True,False,Clear,clear-night
2022-02-11 07:00:00,7,2.5,2.5,0.5,86.68,71.4,19.3,1551,True,False,Partially cloudy,partly-cloudy-night
2022-02-11 08:00:00,8,2.5,2.5,0.3,85.45,46.9,19.3,2765,True,False,Partially cloudy,partly-cloudy-day
2022-02-11 09:00:00,9,3.8,3.8,1.3,83.76,67.7,16.2,1793,True,False,Partially cloudy,partly-cloudy-day
2022-02-11 10:00:00,10,4.8,4.8,1.6,79.76,16.7,16.2,1254,True,False,Clear,clear-day
2022-02-11 11:00:00,11,7.6,7.6,1.8,66.73,16.7,15.0,1289,True,False,Clear,clear-day
2022-02-11 12:00:00,12,8.6,8.6,1.8,62.32,30.0,19.3,1616,True,False,Partially cloudy,partly-cloudy-day
2022-02-11 13:00:00,13,8.5,8.5,-0.4,53.19,47.2,20.9,1658,True,False,Partially cloudy,partly-cloudy-day
2022-02-11 14:00:00,14,8.6,8.6,-0.7,52.06,62.4,16.2,1588,True,False,Partially cloudy,partly-cloudy-day
2022-02-11 15:00:00,15,8.3,8.3,-0.8,52.38,65.3,20.9,1761,True,False,Partially cloudy,partly-cloudy-day
2022-02-11 16:00:00,16,8.0,8.0,-0.4,55.42,71.4,22.4,2113,True,False,Partially cloudy,partly-cloudy-day
2022-02-11 17:00:00,17,7.6,7.6,-0.8,54.94,71.7,22.4,2618,True,False,Partially cloudy,partly-cloudy-day
2022-02-11 18:00:00,18,6.8,6.8,0.8,65.63,65.4,22.4,2603,True,False,Partially cloudy,partly-cloudy-night
2022-02-11 19:00:00,19,5.8,5.8,0.8,70.31,57.1,19.3,1751,True,False,Partially cloudy,partly-cloudy-night
2022-02-11 20:00:00,20,5.3,5.3,1.1,74.37,30.3,17.8,1134,True,False,Partially cloudy,partly-cloudy-night
2022-02-11 21:00:00,21,4.6,4.6,1.1,78.07,0.0,22.4,853,True,False,Clear,clear-night
2022-02-11 22:00:00,22,4.3,4.3,1.3,80.89,5.0,17.8,781,True,False,Clear,clear-night
2022-02-11 23:00:00,23,3.6,3.6,1.1,83.73,30.2,20.9,681,True,False,Partially cloudy,partly-cloudy-night
2022-02-12 00:00:00,0,3.3,3.3,1.0,84.9,36.4,22.4,548,False,False,Partially cloudy,partly-cloudy-night
2022-02-12 01:00:00,1,3.6,3.6,1.1,83.74,15.5,20.9,434,False,False,Clear,clear-night
2022-02-12 02:00:00,2,3.6,1.8,1.1,83.73,53.3,22.4,293,False,False,Partially cloudy,partly-cloudy-night
2022-02-12 03:00:00,3,4.1,4.1,1.1,80.86,66.4,22.4,205,False,False,Partially cloudy,partly-cloudy-night
2022-02-12 04:00:00,4,4.8,4.8,1.8,80.96,69.5,22.4,126,False,False,Partially cloudy,partly-cloudy-night
2022-02-12 05:00:00,5,4.5,4.5,1.3,79.77,65.7,19.3,84,False,False,Partially cloudy,partly-cloudy-night
2022-02-12 06:00:00,6,4.3,4.3,1.6,82.61,62.6,20.9,163,False,False,Partially cloudy,partly-cloudy-night
2022-02-12 07:00:00,7,4.6,4.6,1.6,80.89,25.2,19.3,361,False,False,Partially cloudy,partly-cloudy-night
2022-02-12 08:00:00,8,5.3,5.3,2.1,79.84,59.5,22.4,783,False,False,Partially cloudy,partly-cloudy-day
2022-02-12 09:00:00,9,6.1,6.1,2.3,76.63,62.6,19.3,1291,False,False,Partially cloudy,partly-cloudy-day
2022-02-12 10:00:00,10,6.8,6.8,1.6,69.02,90.0,16.2,1681,False,False,Partially cloudy,partly-cloudy-day
2022-02-12 11:00:00,11,7.1,7.1,1.2,65.7,83.7,20.9,2152,False,False,Partially cloudy,partly-cloudy-day
2022-02-12 12:00:00,12,8.3,8.3,1.0,60.1,63.5,17.8,2301,False,False,Partially cloudy,partly-cloudy-day
2022-02-12 13:00:00,13,9.5,9.5,-1.1,47.27,27.9,16.2,2728,False,False,Partially cloudy,partly-cloudy-day
2022-02-12 14:00:00,14,8.8,8.8,-1.1,49.54,50.2,16.2,2647,False,False,Partially cloudy,partly-cloudy-day
2022-02-12 15:00:00,15,8.3,8.3,-0.4,53.94,50.2,20.9,2633,False,False,Partially cloudy,partly-cloudy-day
2022-02-12 16:00:00,16,7.6,7.6,0.1,58.66,5.0,22.4,2406,False,False,Clear,clear-day
2022-02-12 17:00:00,17,6.6,6.6,0.6,65.54,15.1,22.4,1932,False,False,Clear,clear-day
2022-02-12 18:00:00,18,6.1,6.1,0.8,68.81,40.4,20.9,1488,False,False,Partially cloudy,partly-cloudy-night
2022-02-12 19:00:00,19,6.0,6.0,1.1,70.82,90.7,22.4,1358,False,False,Overcast,cloudy
2022-02-12 20:00:00,20,6.3,6.3,1.1,69.39,81.4,20.9,884,False,False,Partially cloudy,partly-cloudy-night
2022-02-12 21:00:00,21,6.8,6.8,2.0,71.5,96.9,20.9,691,False,False,Overcast,cloudy
2022-02-12 22:00:00,22,7.0,7.0,3.4,77.36,100.0,16.2,650,False,False,Overcast,cloudy
2022-02-12 23:00:00,23,7.1,7.1,4.1,81.25,100.0,12.8,661,False,False,Overcast,cloudy
2022-02-13 00:00:00,0,7.5,7.5,4.3,80.19,96.9,13.7,577,False,False,Overcast,cloudy
2022-02-13 01:00:00,1,7.5,7.5,4.6,81.34,96.9,13.1,441,False,False,Overcast,cloudy
2022-02-13 02:00:00,2,7.5,7.5,5.1,84.79,100.0,8.8,374,False,False,Overcast,cloudy
2022-02-13 03:00:00,3,7.8,7.8,5.4,84.27,100.0,7.8,233,False,False,Overcast,cloudy
2022-02-13 04:00:00,4,7.6,7.6,5.9,88.42,100.0,10.6,127,False,False,Overcast,cloudy
2022-02-13 05:00:00,5,8.0,8.0,5.7,84.85,100.0,12.8,97,False,False,Overcast,cloudy
2022-02-13 06:00:00,6,8.1,8.1,5.3,82.53,100.0,12.8,144,False,False,Overcast,cloudy
2022-02-13 07:00:00,7,7.8,7.8,4.8,81.35,96.2,16.2,217,False,False,Overcast,cloudy
2022-02-13 08:00:00,8,7.8,7.8,4.3,78.57,89.9,17.8,454,False,False,Partially cloudy,partly-cloudy-day
2022-02-13 09:00:00,9,8.1,8.1,4.6,78.59,80.7,16.2,896,False,False,Partially cloudy,partly-cloudy-day
2022-02-13 10:00:00,10,8.3,8.3,4.8,78.64,93.0,19.3,1367,False,False,Overcast,cloudy
2022-02-13 11:00:00,11,8.3,8.3,4.7,77.56,96.2,19.3,1587,False,False,Overcast,cloudy
2022-02-13 12:00:00,12,8.6,8.6,4.7,76.01,96.2,16.2,1858,False,False,Overcast,cloudy
2022-02-13 13:00:00,13,9.0,9.0,4.9,75.04,96.2,19.3,1004,False,False,Overcast,cloudy
2022-02-13 14:00:00,14,8.0,8.0,5.8,86.02,93.0,9.8,674,False,False,"Rain, Overcast",rain
2022-02-13 15:00:00,15,8.0,8.0,6.6,90.9,93.0,7.9,469,False,False,"Rain, Overcast",rain
2022-02-13 16:00:00,16,8.5,8.5,7.3,92.18,96.9,8.2,520,False,False,"Rain, Overcast",rain
2022-02-13 17:00:00,17,9.1,9.1,7.8,91.59,96.2,6.9,520,False,False,"Rain, Overcast",rain
2022-02-13 18:00:00,18,9.3,9.3,8.1,92.22,96.9,7.2,413,False,False,"Rain, Overcast",rain
2022-02-13 19:00:00,19,9.6,9.6,8.3,91.6,96.2,7.8,382,False,False,"Rain, Overcast",rain
2022-02-13 20:00:00,20,9.8,9.8,8.6,92.24,96.2,7.8,370,False,False,"Rain, Overcast",rain
2022-02-13 21:00:00,21,10.1,10.1,8.6,90.42,96.9,7.8,189,False,False,"Rain, Overcast",rain
2022-02-13 22:00:00,22,10.1,10.1,8.8,91.66,89.9,6.7,193,False,False,"Rain, Partially cloudy",rain
2022-02-13 23:00:00,23,9.8,9.8,9.0,94.79,71.7,8.5,125,False,False,"Rain, Partially cloudy",rain
2022-02-14 00:00:00,0,9.3,9.3,8.6,95.38,90.0,8.3,81,True,False,"Rain, Partially cloudy",rain
2022-02-14 01:00:00,1,9.1,9.1,8.5,96.02,89.9,20.8,57,True,False,"Rain, Partially cloudy",rain
2022-02-14 02:00:00,2,8.3,8.3,7.3,93.43,90.0,10.9,43,True,False,"Rain, Partially cloudy",rain
2022-02-14 03:00:00,3,8.1,8.1,7.3,94.69,86.9,20.9,147,True,False,"Rain, Partially cloudy",rain
2022-02-14 04:00:00,4,8.0,8.0,6.3,89.04,89.9,22.4,60,True,False,Partially cloudy,partly-cloudy-night
2022-02-14 05:00:00,5,7.5,7.5,5.6,87.75,71.7,22.4,138,True,False,Partially cloudy,partly-cloudy-night
2022-02-14 06:00:00,6,6.8,6.8,4.6,85.89,62.6,22.4,595,True,False,Partially cloudy,partly-cloudy-night
2022-02-14 07:00:00,7,5.8,5.8,4.1,88.83,20.9,22.4,1447,True,False,Partially cloudy,partly-cloudy-night
2022-02-14 08:00:00,8,6.1,6.1,4.0,86.42,30.0,22.4,2526,True,False,Partially cloudy,partly-cloudy-day
2022-02-14 09:00:00,9,6.8,6.8,4.3,84.1,38.8,17.8,1504,True,False,Partially cloudy,partly-cloudy-day
2022-02-14 10:00:00,10,8.1,8.1,4.6,78.59,33.1,17.8,1046,True,False,Partially cloudy,partly-cloudy-day
2022-02-14 11:00:00,11,9.1,9.1,3.8,69.48,59.1,22.4,1097,True,False,Partially cloudy,partly-cloudy-day
2022-02-14 12:00:00,12,9.0,9.0,4.1,71.41,93.0,20.9,1293,True,False,Overcast,cloudy
2022-02-14 13:00:00,13,9.1,9.1,3.9,69.47,93.0,22.4,1138,True,False,Overcast,cloudy
2022-02-14 14:00:00,14,9.1,9.1,4.2,70.97,80.7,22.4,1151,True,False,Partially cloudy,partly-cloudy-day
2022-02-14 15:00:00,15,9.1,9.1,5.1,76.05,86.9,22.4,1314,True,False,Partially cloudy,partly-cloudy-day
2022-02-14 16:00:00,16,9.3,9.3,4.6,72.48,86.9,22.4,1312,True,False,Partially cloudy,partly-cloudy-day
2022-02-14 17:00:00,17,7.3,7.3,4.8,84.14,93.0,22.4,1994,True,False,"Rain, Overcast",rain
2022-02-14 18:00:00,18,6.6,6.6,4.1,84.11,74.6,10.9,2382,True,False,"Rain, Partially cloudy",rain
2022-02-14 19:00:00,19,6.6,6.6,4.3,85.28,74.7,13.7,1558,True,False,Partially cloudy,partly-cloudy-night
2022-02-14 20:00:00,20,7.0,7.0,4.3,82.98,62.2,11.2,1057,True,False,Partially cloudy,partly-cloudy-night
2022-02-14 21:00:00,21,7.0,7.0,4.3,82.94,89.9,22.4,771,True,False,Partially cloudy,partly-cloudy-night
2022-02-14 22:00:00,22,6.6,6.6,3.3,79.5,74.6,22.4,582,True,False,Partially cloudy,partly-cloudy-night
2022-02-14 23:00:00,23,6.1,3.1,3.3,82.25,40.4,22.4,407,True,False,Partially cloudy,partly-cloudy-night
2022-02-15 00:00:00,0,5.3,5.3,2.3,81.01,0.0,22.4,233,True,False,Clear,clear-night
2022-02-15 01:00:00,1,4.8,4.8,1.6,79.8,0.0,22.4,135,True,False,Clear,clear-night
2022-02-15 02:00:00,2,4.0,4.0,1.5,83.77,0.0,22.4,70,True,False,Clear,clear-night
2022-02-15 03:00:00,3,3.6,3.6,1.6,86.76,0.0,22.4,45,True,False,Clear,clear-night
2022-02-15 04:00:00,4,2.9,2.9,1.3,89.83,0.0,22.4,66,True,False,Clear,clear-night
2022-02-15 05:00:00,5,3.5,3.5,1.8,88.65,27.9,22.4,153,True,False,Partially cloudy,partly-cloudy-night
